meal_id,week,num_orders,checkout_price,base_price,emailer_for_promotion,homepage_featured,category,cuisine,price_ratio,price_discount,selling_price,unit_cost,holding_cost,shortage_cost,shelf_life_weeks,week_of_year,lag_1,lag_4,rolling_4,rolling_8
2290,75,50158,282.21974025974026,282.34961038961035,0,0,Rice Bowl,Indian,0.9995,0.13,282.22,112.89,5.645,141.11,2,23,43036.0,61505.0,48612.25,50498.75
2290,76,45278,281.6764935064935,282.19610389610386,0,0,Rice Bowl,Indian,0.9982,0.52,281.68,112.67,5.634,140.84,2,24,50158.0,50957.0,45775.5,50344.125
2290,77,48037,282.86805194805197,282.75116883116885,0,0,Rice Bowl,Indian,1.0004,-0.12,282.87,113.15,5.658,141.43,2,25,45278.0,38951.0,44355.75,49842.125
2290,78,48362,283.4077922077922,283.8983116883117,0,0,Rice Bowl,Indian,0.9983,0.49,283.41,113.36,5.668,141.7,2,26,48037.0,43036.0,46627.25,49351.375
2290,79,51628,283.1341558441559,283.48454545454547,0,0,Rice Bowl,Indian,0.9988,0.35,283.13,113.25,5.663,141.57,2,27,48362.0,50158.0,47958.75,48285.5
2290,80,51898,282.7535064935065,282.7405194805195,0,0,Rice Bowl,Indian,1.0,-0.01,282.75,113.1,5.655,141.38,2,28,51628.0,45278.0,48326.25,47050.875
2290,81,51393,286.97285714285715,287.07675324675324,0,0,Rice Bowl,Indian,0.9996,0.1,286.97,114.79,5.74,143.49,2,29,51898.0,48037.0,49981.25,47168.5
2290,82,42337,286.50714285714287,286.4811688311688,0,0,Rice Bowl,Indian,1.0001,-0.03,286.51,114.6,5.73,143.25,2,30,51393.0,48362.0,50820.25,48723.75
2290,83,58819,264.8396103896104,276.67285714285714,0,1,Rice Bowl,Indian,0.9572,11.83,264.84,105.94,5.297,132.42,2,31,42337.0,51628.0,49314.0,48636.375
2290,84,49009,259.1684415584416,270.42220779220776,0,0,Rice Bowl,Indian,0.9584,11.25,259.17,103.67,5.184,129.58,2,32,58819.0,51898.0,51111.75,49719.0
2290,85,64491,225.165974025974,269.39155844155846,0,0,Rice Bowl,Indian,0.8358,44.23,225.17,90.07,4.504,112.58,2,33,49009.0,51393.0,50389.5,50185.375
2290,86,77719,214.28506493506495,268.89753246753247,0,1,Rice Bowl,Indian,0.7969,54.61,214.29,85.71,4.286,107.14,2,34,64491.0,42337.0,53664.0,52242.125
2290,87,45429,263.68103896103895,270.9741558441558,0,0,Rice Bowl,Indian,0.9731,7.29,263.68,105.47,5.274,131.84,2,35,77719.0,58819.0,62509.5,55911.75
2290,88,44244,270.4068831168831,272.2063636363636,0,0,Rice Bowl,Indian,0.9934,1.8,270.41,108.16,5.408,135.2,2,36,45429.0,49009.0,59162.0,55136.875
2290,89,53023,271.67922077922077,271.88701298701295,0,0,Rice Bowl,Indian,0.9992,0.21,271.68,108.67,5.434,135.84,2,37,44244.0,64491.0,57970.75,54180.125
2290,90,159205,192.8435064935065,271.6922077922078,1,1,Rice Bowl,Indian,0.7098,78.85,192.84,77.14,3.857,96.42,2,38,53023.0,77719.0,55103.75,54383.875
2290,91,58559,274.108961038961,275.62142857142857,0,1,Rice Bowl,Indian,0.9945,1.51,274.11,109.64,5.482,137.05,2,39,159205.0,45429.0,75475.25,68992.375
2290,92,58593,275.3706493506494,276.90987012987017,0,1,Rice Bowl,Indian,0.9944,1.54,275.37,110.15,5.508,137.69,2,40,58559.0,44244.0,78757.75,68959.875
2290,93,56215,276.6803896103896,278.0401298701299,0,1,Rice Bowl,Indian,0.9951,1.36,276.68,110.67,5.534,138.34,2,41,58593.0,53023.0,82345.0,70157.875
2290,94,80992,243.8333766233766,269.3707792207792,0,1,Rice Bowl,Indian,0.9052,25.54,243.83,97.53,4.876,121.92,2,42,56215.0,159205.0,83143.0,69123.375
2290,95,63728,242.4674025974026,268.6649350649351,1,1,Rice Bowl,Indian,0.9025,26.2,242.47,96.99,4.85,121.23,2,43,80992.0,58559.0,63589.75,69532.5
2290,96,60571,280.78285714285715,280.9666233766234,0,1,Rice Bowl,Indian,0.9993,0.18,280.78,112.31,5.616,140.39,2,44,63728.0,58593.0,64882.0,71819.875
2290,97,31557,265.7923376623376,273.6242857142857,0,0,Rice Bowl,Indian,0.9714,7.83,265.79,106.32,5.316,132.9,2,45,60571.0,56215.0,65376.5,73860.75
2290,98,64209,267.71337662337663,269.7132467532467,0,1,Rice Bowl,Indian,0.9926,2.0,267.71,107.09,5.355,133.86,2,46,31557.0,80992.0,59212.0,71177.5
2290,99,51093,271.3146753246753,271.85246753246753,0,1,Rice Bowl,Indian,0.998,0.54,271.31,108.53,5.427,135.66,2,47,64209.0,63728.0,55016.25,59303.0
2290,100,247697,221.51831168831168,272.0342857142857,1,1,Rice Bowl,Indian,0.8143,50.52,221.52,88.61,4.43,110.76,2,48,51093.0,60571.0,51857.5,58369.75
2290,101,188306,221.84623376623375,271.9174025974026,1,1,Rice Bowl,Indian,0.8159,50.07,221.85,88.74,4.437,110.92,2,49,247697.0,31557.0,98639.0,82007.75
2290,102,173569,183.1183116883117,272.04727272727274,1,1,Rice Bowl,Indian,0.6731,88.93,183.12,73.25,3.662,91.56,2,50,188306.0,64209.0,137826.25,98519.125
2290,103,129597,182.81714285714287,271.96935064935064,1,1,Rice Bowl,Indian,0.6722,89.15,182.82,73.13,3.656,91.41,2,51,173569.0,51093.0,165166.25,110091.25
2290,104,61670,272.60155844155844,273.64285714285717,0,0,Rice Bowl,Indian,0.9962,1.04,272.6,109.04,5.452,136.3,2,52,129597.0,247697.0,184792.25,118324.875
2290,105,69808,272.91532467532465,273.9361038961039,0,1,Rice Bowl,Indian,0.9963,1.02,272.92,109.17,5.459,136.46,2,1,61670.0,188306.0,138285.5,118462.25
2290,106,66707,272.36103896103896,273.81883116883114,0,1,Rice Bowl,Indian,0.9947,1.46,272.36,108.94,5.447,136.18,2,2,69808.0,173569.0,108661.0,123243.625
2290,107,61958,276.6118181818182,277.2996103896104,0,1,Rice Bowl,Indian,0.9975,0.69,276.61,110.64,5.532,138.31,2,3,66707.0,129597.0,81945.5,123555.875
2290,108,60208,276.45792207792203,277.5251948051948,0,1,Rice Bowl,Indian,0.9962,1.07,276.46,110.58,5.529,138.23,2,4,61958.0,61670.0,65035.75,124914.0
2290,109,67525,265.6328571428571,271.2390909090909,0,0,Rice Bowl,Indian,0.9793,5.61,265.63,106.25,5.312,132.82,2,5,60208.0,69808.0,64670.25,101477.875
2290,110,61971,260.2431168831169,264.48688311688306,0,0,Rice Bowl,Indian,0.984,4.24,260.24,104.1,5.205,130.12,2,6,67525.0,66707.0,64099.5,86380.25
2290,111,63873,267.3724675324675,267.7622077922078,0,0,Rice Bowl,Indian,0.9985,0.39,267.37,106.95,5.348,133.69,2,7,61971.0,61958.0,62915.5,72430.5
2290,112,61577,270.1855844155844,270.52064935064936,0,1,Rice Bowl,Indian,0.9988,0.34,270.19,108.07,5.404,135.09,2,8,63873.0,60208.0,63394.25,64215.0
2290,113,46528,275.74857142857144,277.41181818181815,0,0,Rice Bowl,Indian,0.994,1.66,275.75,110.3,5.515,137.87,2,9,61577.0,67525.0,63736.5,64203.375
2290,114,44437,278.52000000000004,280.23285714285714,0,0,Rice Bowl,Indian,0.9939,1.71,278.52,111.41,5.57,139.26,2,10,46528.0,61971.0,58487.25,61293.375
2290,115,38154,273.6574025974026,278.0542857142857,0,0,Rice Bowl,Indian,0.9842,4.4,273.66,109.46,5.473,136.83,2,11,44437.0,63873.0,54103.75,58509.625
2290,116,38339,278.55389610389614,281.92012987012987,0,0,Rice Bowl,Indian,0.9881,3.37,278.55,111.42,5.571,139.28,2,12,38154.0,61577.0,47674.0,55534.125
2290,117,55269,282.80584415584417,283.9423376623377,0,0,Rice Bowl,Indian,0.996,1.14,282.81,113.12,5.656,141.4,2,13,38339.0,46528.0,41864.5,52800.5
2290,118,59732,282.6771428571428,282.9451948051948,0,1,Rice Bowl,Indian,0.9991,0.27,282.68,113.07,5.654,141.34,2,14,55269.0,44437.0,44049.75,51268.5
2290,119,110826,264.52506493506496,282.81532467532463,1,1,Rice Bowl,Indian,0.9353,18.29,264.53,105.81,5.291,132.26,2,15,59732.0,38154.0,47873.5,50988.625
2290,120,97313,266.185974025974,282.8542857142857,1,1,Rice Bowl,Indian,0.9411,16.67,266.19,106.47,5.324,133.09,2,16,110826.0,38339.0,66041.5,56857.75
2290,121,55204,286.925974025974,286.78311688311686,0,1,Rice Bowl,Indian,1.0005,-0.14,286.93,114.77,5.738,143.46,2,17,97313.0,55269.0,80785.0,61324.75
2290,122,61181,264.7242857142857,277.24103896103895,0,0,Rice Bowl,Indian,0.9549,12.52,264.72,105.89,5.294,132.36,2,18,55204.0,59732.0,80768.75,62409.25
2290,123,63616,258.81766233766234,272.1645454545454,0,0,Rice Bowl,Indian,0.951,13.35,258.82,103.53,5.177,129.41,2,19,61181.0,110826.0,81131.0,64502.25
2290,124,58354,261.8922077922078,269.8777922077922,0,0,Rice Bowl,Indian,0.9704,7.99,261.89,104.76,5.238,130.95,2,20,63616.0,97313.0,69328.5,67685.0
2290,125,55267,266.8796103896104,269.94987012987013,0,0,Rice Bowl,Indian,0.9886,3.07,266.88,106.75,5.338,133.44,2,21,58354.0,55204.0,59588.75,70186.875
2290,126,62101,272.701948051948,273.5455844155844,0,0,Rice Bowl,Indian,0.9969,0.84,272.7,109.08,5.454,136.35,2,22,55267.0,61181.0,59604.5,70186.625
2290,127,62464,274.352987012987,274.5345454545455,0,0,Rice Bowl,Indian,0.9993,0.18,274.35,109.74,5.487,137.18,2,23,62101.0,63616.0,59834.5,70482.75
2290,128,56900,275.48636363636365,275.5123376623377,0,0,Rice Bowl,Indian,0.9999,0.03,275.49,110.19,5.51,137.74,2,24,62464.0,58354.0,59546.5,64437.5
2290,129,50489,273.2267532467532,273.35662337662336,0,0,Rice Bowl,Indian,0.9995,0.13,273.23,109.29,5.465,136.61,2,25,56900.0,55267.0,59183.0,59385.875
2290,130,49332,274.9636363636364,275.65727272727275,0,0,Rice Bowl,Indian,0.9975,0.69,274.96,109.99,5.5,137.48,2,26,50489.0,62101.0,57988.5,58796.5
2290,131,56730,274.4494805194805,275.72298701298706,0,0,Rice Bowl,Indian,0.9954,1.27,274.45,109.78,5.489,137.22,2,27,49332.0,62464.0,54796.25,57315.375
2290,132,50542,276.7953246753247,277.85623376623374,0,0,Rice Bowl,Indian,0.9962,1.06,276.8,110.72,5.536,138.4,2,28,56730.0,56900.0,53362.75,56454.625
2290,133,53260,286.01467532467535,286.49103896103895,0,0,Rice Bowl,Indian,0.9983,0.48,286.01,114.41,5.72,143.01,2,29,50542.0,50489.0,51773.25,55478.125
2290,134,221209,276.14974025974027,286.60792207792207,1,1,Rice Bowl,Indian,0.9635,10.46,276.15,110.46,5.523,138.07,2,30,53260.0,49332.0,52466.0,55227.25
2290,135,49477,259.2196103896104,278.9266233766234,0,1,Rice Bowl,Indian,0.9293,19.71,259.22,103.69,5.184,129.61,2,31,221209.0,56730.0,95435.25,75115.75
2707,9,31332,225.28697368421055,225.1817105263158,0,0,Beverages,Italian,1.0005,-0.11,225.29,90.11,4.506,112.64,2,9,29345.0,43333.0,33206.5,39974.125
2707,10,26038,225.40026315789473,225.38710526315788,0,0,Beverages,Italian,1.0001,-0.01,225.4,90.16,4.508,112.7,2,10,31332.0,28775.0,30206.25,37981.375
2707,11,28496,218.2536842105263,219.61618421052628,0,0,Beverages,Italian,0.9938,1.36,218.25,87.3,4.365,109.13,2,11,26038.0,31373.0,29522.0,35667.375
2707,12,46543,189.77276315789473,216.1342105263158,0,0,Beverages,Italian,0.878,26.36,189.77,75.91,3.796,94.89,2,12,28496.0,29345.0,28802.75,33389.625
2707,13,39016,190.23894736842104,215.43657894736842,0,1,Beverages,Italian,0.883,25.2,190.24,76.1,3.805,95.12,2,13,46543.0,31332.0,33102.25,33154.375
2707,14,40301,190.49855263157895,214.93407894736842,0,1,Beverages,Italian,0.8863,24.44,190.5,76.2,3.81,95.25,2,14,39016.0,26038.0,35023.25,32614.75
2707,15,40347,190.5313157894737,214.82473684210527,0,1,Beverages,Italian,0.8869,24.29,190.53,76.21,3.81,95.27,2,15,40301.0,28496.0,38589.0,34055.5
2707,16,39390,192.12828947368422,214.87144736842106,0,1,Beverages,Italian,0.8942,22.74,192.13,76.85,3.842,96.06,2,16,40347.0,46543.0,41551.75,35177.25
2707,17,42991,191.3142105263158,212.33118421052632,1,1,Beverages,Italian,0.901,21.02,191.31,76.53,3.827,95.66,2,17,39390.0,39016.0,39763.5,36432.875
2707,18,37055,187.81750000000002,204.98157894736843,0,1,Beverages,Italian,0.9163,17.16,187.82,75.13,3.756,93.91,2,18,42991.0,40301.0,40757.25,37890.25
2707,19,32782,219.66881578947365,219.73065789473682,0,1,Beverages,Italian,0.9997,0.06,219.67,87.87,4.394,109.83,2,19,37055.0,40347.0,39945.75,39267.375
2707,20,33018,225.05546666666666,225.3088,0,0,Beverages,Italian,0.9989,0.25,225.06,90.02,4.501,112.53,2,20,32782.0,39390.0,38054.5,39803.125
2707,21,37741,225.15894736842102,225.15894736842102,0,0,Beverages,Italian,1.0,0.0,225.16,90.06,4.503,112.58,2,21,33018.0,42991.0,36461.5,38112.5
2707,22,36171,225.87250000000003,226.0172368421053,0,0,Beverages,Italian,0.9994,0.14,225.87,90.35,4.518,112.94,2,22,37741.0,37055.0,35149.0,37953.125
2707,23,33763,226.4998684210526,226.4340789473684,0,0,Beverages,Italian,1.0003,-0.07,226.5,90.6,4.53,113.25,2,23,36171.0,32782.0,34928.0,37436.875
2707,24,49462,209.87065789473684,226.37947368421052,0,1,Beverages,Italian,0.9271,16.51,209.87,83.95,4.198,104.94,2,24,33763.0,33018.0,35173.25,36613.875
2707,25,45781,209.47105263157894,226.7682894736842,0,1,Beverages,Italian,0.9237,17.3,209.47,83.79,4.19,104.74,2,25,49462.0,37741.0,39284.25,37872.875
2707,26,49257,209.07506666666666,225.82586666666666,0,1,Beverages,Italian,0.9258,16.75,209.08,83.63,4.182,104.54,2,26,45781.0,36171.0,41294.25,38221.625
2707,27,45927,210.04776315789474,226.81934210526316,0,1,Beverages,Italian,0.9261,16.77,210.05,84.02,4.201,105.02,2,27,49257.0,33763.0,44565.75,39746.875
2707,28,39448,208.62693333333334,226.15519999999998,0,0,Beverages,Italian,0.9225,17.53,208.63,83.45,4.172,104.31,2,28,45927.0,49462.0,47606.75,41390.0
2707,29,40458,209.71078947368423,226.48552631578946,0,0,Beverages,Italian,0.9259,16.77,209.71,83.88,4.194,104.86,2,29,39448.0,45781.0,45103.25,42193.75
2707,30,30046,227.19974025974028,227.08285714285716,0,0,Beverages,Italian,1.0005,-0.12,227.2,90.88,4.544,113.6,2,30,40458.0,49257.0,43772.5,42533.375
2707,31,35011,223.84961038961038,224.28896103896105,0,1,Beverages,Italian,0.998,0.44,223.85,89.54,4.477,111.92,2,31,30046.0,45927.0,38969.75,41767.75
2707,32,35385,222.31233766233765,222.78402597402595,0,0,Beverages,Italian,0.9979,0.47,222.31,88.92,4.446,111.16,2,32,35011.0,39448.0,36240.75,41923.75
2707,33,36148,224.73935064935065,224.66454545454542,0,1,Beverages,Italian,1.0003,-0.07,224.74,89.9,4.495,112.37,2,33,35385.0,40458.0,35225.0,40164.125
2707,34,35685,225.4868831168831,225.46090909090907,0,0,Beverages,Italian,1.0001,-0.03,225.49,90.19,4.51,112.74,2,34,36148.0,30046.0,34147.5,38960.0
2707,35,32143,224.39999999999998,225.22038961038962,0,0,Beverages,Italian,0.9964,0.82,224.4,89.76,4.488,112.2,2,35,35685.0,35011.0,35557.25,37263.5
2707,36,31330,226.4061038961039,226.6138961038961,0,0,Beverages,Italian,0.9991,0.21,226.41,90.56,4.528,113.2,2,36,32143.0,35385.0,34840.25,35540.5
2707,37,46000,209.55116883116884,226.1357142857143,0,0,Beverages,Italian,0.9267,16.58,209.55,83.82,4.191,104.78,2,37,31330.0,36148.0,33826.5,34525.75
2707,38,49384,209.53311688311686,226.62298701298704,0,1,Beverages,Italian,0.9246,17.09,209.53,83.81,4.19,104.77,2,38,46000.0,35685.0,36289.5,35218.5
2707,39,52274,209.48389610389611,226.12311688311686,0,1,Beverages,Italian,0.9264,16.64,209.48,83.79,4.19,104.74,2,39,49384.0,32143.0,39714.25,37635.75
2707,40,48219,209.18116883116883,226.29155844155846,0,1,Beverages,Italian,0.9244,17.11,209.18,83.67,4.184,104.59,2,40,52274.0,31330.0,44747.0,39793.625
2707,41,37124,225.33727272727273,225.4790909090909,0,1,Beverages,Italian,0.9994,0.14,225.34,90.13,4.506,112.67,2,41,48219.0,46000.0,48969.25,41397.875
2707,42,33014,227.74181818181816,228.12051948051948,0,0,Beverages,Italian,0.9983,0.38,227.74,91.1,4.555,113.87,2,42,37124.0,49384.0,46750.25,41519.875
2707,43,35282,227.28870129870128,227.51233766233767,0,0,Beverages,Italian,0.999,0.22,227.29,90.92,4.546,113.64,2,43,33014.0,52274.0,42657.75,41186.0
2707,44,40079,225.24597402597402,225.29792207792207,0,0,Beverages,Italian,0.9998,0.05,225.25,90.1,4.505,112.62,2,44,35282.0,48219.0,38409.75,41578.375
2707,45,39214,222.93116883116883,222.8922077922078,0,0,Beverages,Italian,1.0002,-0.04,222.93,89.17,4.458,111.47,2,45,40079.0,37124.0,36374.75,42672.0
2707,46,33080,221.8187012987013,222.23636363636365,0,0,Beverages,Italian,0.9981,0.42,221.82,88.73,4.437,110.91,2,46,39214.0,33014.0,36897.25,41823.75
2707,47,26060,223.51250000000002,223.7230263157895,0,0,Beverages,Italian,0.9991,0.21,223.51,89.41,4.47,111.76,2,47,33080.0,35282.0,36913.75,39785.75
2707,48,55038,189.86935064935065,223.71142857142857,1,1,Beverages,Italian,0.8487,33.84,189.87,75.95,3.798,94.93,2,48,26060.0,40079.0,34608.25,36509.0
2707,49,44915,190.01181818181817,223.29454545454547,0,1,Beverages,Italian,0.8509,33.28,190.01,76.0,3.8,95.01,2,49,55038.0,39214.0,38348.0,37361.375
2707,50,38552,190.2625974025974,222.6761038961039,0,1,Beverages,Italian,0.8544,32.41,190.26,76.11,3.806,95.13,2,50,44915.0,33080.0,39773.25,38335.25
2707,51,11659,190.2684,222.46066666666667,0,1,Beverages,Italian,0.8553,32.19,190.27,76.11,3.806,95.13,2,51,38552.0,26060.0,41141.25,39027.5
2707,52,40851,190.36766233766235,222.18363636363637,0,0,Beverages,Italian,0.8568,31.82,190.37,76.15,3.808,95.18,2,52,11659.0,55038.0,37541.0,36074.625
2707,53,49938,190.7853246753247,221.90727272727273,0,0,Beverages,Italian,0.8598,31.12,190.79,76.31,3.816,95.39,2,1,40851.0,44915.0,33994.25,36171.125
2707,54,22246,190.36855263157895,215.79236842105266,0,0,Beverages,Italian,0.8822,25.42,190.37,76.15,3.808,95.18,2,2,49938.0,38552.0,35250.0,37511.625
2707,55,53770,191.84948051948052,193.65129870129869,0,0,Beverages,Italian,0.9907,1.8,191.85,76.74,3.837,95.92,2,3,22246.0,11659.0,31173.5,36157.375
2707,56,36776,226.9477922077922,227.10363636363635,0,0,Beverages,Italian,0.9993,0.16,226.95,90.78,4.539,113.47,2,4,53770.0,40851.0,41701.25,39621.125
2707,57,41182,225.73727272727274,225.71129870129872,0,0,Beverages,Italian,1.0001,-0.03,225.74,90.29,4.515,112.87,2,5,36776.0,49938.0,40682.5,37338.375
2707,58,42285,222.8268831168831,222.89181818181817,0,0,Beverages,Italian,0.9997,0.06,222.83,89.13,4.456,111.41,2,6,41182.0,22246.0,38493.5,36871.75
2707,59,39005,223.1181818181818,223.2090909090909,0,0,Beverages,Italian,0.9996,0.09,223.12,89.25,4.462,111.56,2,7,42285.0,53770.0,43503.25,37338.375
2707,60,33492,225.27155844155843,225.25857142857143,0,0,Beverages,Italian,1.0001,-0.01,225.27,90.11,4.506,112.64,2,8,39005.0,36776.0,39812.0,40756.625
2707,61,39240,225.53571428571428,225.4707792207792,0,0,Beverages,Italian,1.0003,-0.06,225.54,90.21,4.51,112.77,2,9,33492.0,41182.0,38991.0,39836.75
2707,62,19491,208.99805194805197,225.49597402597402,0,0,Beverages,Italian,0.9268,16.5,209.0,83.6,4.18,104.5,2,10,39240.0,42285.0,38505.5,38499.5
2707,63,39598,208.62688311688314,225.39831168831168,0,0,Beverages,Italian,0.9256,16.77,208.63,83.45,4.172,104.31,2,11,19491.0,39005.0,32807.0,38155.125
2707,64,39953,208.55597402597402,224.9790909090909,0,0,Beverages,Italian,0.927,16.42,208.56,83.42,4.171,104.28,2,12,39598.0,33492.0,32955.25,36383.625
2707,65,43544,207.24194805194804,224.81922077922076,0,1,Beverages,Italian,0.9218,17.58,207.24,82.9,4.145,103.62,2,13,39953.0,39240.0,34570.5,36780.75
2707,66,48153,206.82896103896104,224.42870129870127,0,0,Beverages,Italian,0.9216,17.6,206.83,82.73,4.137,103.41,2,14,43544.0,19491.0,35646.5,37076.0
2707,67,49229,207.5194805194805,224.7412987012987,0,0,Beverages,Italian,0.9234,17.22,207.52,83.01,4.15,103.76,2,15,48153.0,39598.0,42812.0,37809.5
2707,68,44603,209.58623376623376,210.2333766233766,0,0,Beverages,Italian,0.9969,0.65,209.59,83.83,4.192,104.79,2,16,49229.0,39953.0,45219.75,39087.5
2707,69,41147,209.09454545454545,209.06857142857143,0,0,Beverages,Italian,1.0001,-0.03,209.09,83.64,4.182,104.55,2,17,44603.0,43544.0,46382.25,40476.375
2707,70,20302,205.1825974025974,205.38779220779222,0,1,Beverages,Italian,0.999,0.21,205.18,82.07,4.103,102.59,2,18,41147.0,48153.0,45783.0,40714.75
2707,71,52023,205.17753246753247,205.40662337662337,0,1,Beverages,Italian,0.9989,0.23,205.18,82.07,4.103,102.59,2,19,20302.0,49229.0,38820.25,40816.125
2707,72,65731,187.4931168831169,205.36766233766232,1,1,Beverages,Italian,0.913,17.87,187.49,75.0,3.75,93.75,2,20,52023.0,44603.0,39518.75,42369.25
2707,73,52861,189.1387012987013,205.40194805194807,0,1,Beverages,Italian,0.9208,16.26,189.14,75.66,3.783,94.57,2,21,65731.0,41147.0,44800.75,45591.5
2707,74,58738,185.2122077922078,204.77363636363637,1,1,Beverages,Italian,0.9045,19.56,185.21,74.08,3.704,92.61,2,22,52861.0,20302.0,47729.25,46756.125
2707,75,48654,187.33012987012987,203.39818181818183,0,1,Beverages,Italian,0.921,16.07,187.33,74.93,3.747,93.67,2,23,58738.0,52023.0,57338.25,48079.25
2707,76,40358,190.18545454545455,204.00792207792207,0,1,Beverages,Italian,0.9322,13.82,190.19,76.07,3.803,95.09,2,24,48654.0,65731.0,56496.0,48007.375
2707,77,28662,225.53454545454545,225.69038961038962,0,0,Beverages,Italian,0.9993,0.16,225.53,90.21,4.51,112.77,2,25,40358.0,52861.0,50152.75,47476.75
2707,78,31029,225.80415584415582,225.5833766233766,0,0,Beverages,Italian,1.001,-0.22,225.8,90.32,4.516,112.9,2,26,28662.0,58738.0,44103.0,45916.125
2707,79,25771,224.4685333333333,225.03279999999998,0,0,Beverages,Italian,0.9975,0.56,224.47,89.79,4.49,112.23,2,27,31029.0,48654.0,37175.75,47257.0
2707,80,33020,224.4023684210526,224.66552631578944,0,0,Beverages,Italian,0.9988,0.26,224.4,89.76,4.488,112.2,2,28,25771.0,40358.0,31455.0,43975.5
2707,81,32594,224.52118421052631,225.50671052631577,0,0,Beverages,Italian,0.9956,0.99,224.52,89.81,4.49,112.26,2,29,33020.0,28662.0,29620.5,39886.625
2707,82,38116,226.1938961038961,226.03805194805196,0,0,Beverages,Italian,1.0007,-0.16,226.19,90.48,4.524,113.1,2,30,32594.0,31029.0,30603.5,37353.25
2707,83,64373,188.73792207792206,226.10298701298703,1,1,Beverages,Italian,0.8347,37.37,188.74,75.5,3.775,94.37,2,31,38116.0,25771.0,32375.25,34775.5
2707,84,40941,221.7431168831169,224.3672727272727,0,1,Beverages,Italian,0.9883,2.62,221.74,88.7,4.435,110.87,2,32,64373.0,33020.0,42025.75,36740.375
2707,85,40075,224.47447368421055,225.73802631578948,0,1,Beverages,Italian,0.9944,1.26,224.47,89.79,4.49,112.24,2,33,40941.0,32594.0,44006.0,36813.25
2707,86,54821,187.86909090909091,225.66129870129868,0,1,Beverages,Italian,0.8325,37.79,187.87,75.15,3.758,93.93,2,34,40075.0,38116.0,45876.25,38239.875
2707,87,52046,188.15844155844158,225.64831168831168,0,0,Beverages,Italian,0.8339,37.49,188.16,75.26,3.763,94.08,2,35,54821.0,64373.0,50052.5,41213.875
2707,88,51705,189.07207792207794,225.8820779220779,0,0,Beverages,Italian,0.837,36.81,189.07,75.63,3.782,94.54,2,36,52046.0,40941.0,46970.75,44498.25
2707,89,49027,189.44688311688313,225.0283116883117,0,1,Beverages,Italian,0.8419,35.58,189.45,75.78,3.789,94.72,2,37,51705.0,40075.0,49661.75,46833.875
2707,90,36470,218.83389610389608,221.3564935064935,0,0,Beverages,Italian,0.9886,2.52,218.83,87.53,4.376,109.42,2,38,49027.0,54821.0,51899.75,48888.0
2707,91,54206,189.6271052631579,218.6992105263158,0,0,Beverages,Italian,0.8671,29.07,189.63,75.85,3.792,94.81,2,39,36470.0,52046.0,47312.0,48682.25
2707,92,47536,189.80077922077922,213.77168831168828,0,0,Beverages,Italian,0.8879,23.97,189.8,75.92,3.796,94.9,2,40,54206.0,51705.0,47852.0,47411.375
2707,93,50981,189.17493506493508,212.7718181818182,0,0,Beverages,Italian,0.8891,23.6,189.17,75.67,3.784,94.59,2,41,47536.0,49027.0,46809.75,48235.75
2707,94,50174,190.26844155844157,212.83675324675326,1,1,Beverages,Italian,0.894,22.57,190.27,76.11,3.806,95.13,2,42,50981.0,36470.0,47298.25,49599.0
2707,95,44433,189.69727272727275,212.04584415584415,0,0,Beverages,Italian,0.8946,22.35,189.7,75.88,3.794,94.85,2,43,50174.0,54206.0,50724.25,49018.125
2707,96,44109,190.37207792207792,211.69558441558442,0,0,Beverages,Italian,0.8993,21.32,190.37,76.15,3.808,95.19,2,44,44433.0,47536.0,48281.0,48066.5
2707,97,19313,187.7880263157895,211.0328947368421,0,0,Beverages,Italian,0.8899,23.24,187.79,75.12,3.756,93.89,2,45,44109.0,50981.0,47424.25,47117.0
2707,98,44269,187.78558441558442,188.74064935064936,0,0,Beverages,Italian,0.9949,0.96,187.79,75.11,3.756,93.89,2,46,19313.0,50174.0,39507.25,43402.75
2707,99,39452,189.03194805194806,189.10987012987013,0,0,Beverages,Italian,0.9996,0.08,189.03,75.61,3.78,94.52,2,47,44269.0,44433.0,38031.0,44377.625
2707,100,57134,188.96116883116883,189.06506493506492,0,0,Beverages,Italian,0.9995,0.1,188.96,75.58,3.779,94.48,2,48,39452.0,44109.0,36785.75,42533.375
2707,101,41619,187.55376623376625,188.14545454545456,1,0,Beverages,Italian,0.9969,0.59,187.55,75.02,3.751,93.78,2,49,57134.0,19313.0,40042.0,43733.125
2707,102,40703,188.5292207792208,187.89194805194805,1,0,Beverages,Italian,1.0034,-0.64,188.53,75.41,3.77,94.26,2,50,41619.0,44269.0,45618.5,42562.875
2707,103,31588,188.97454545454548,188.68597402597402,1,1,Beverages,Italian,1.0015,-0.29,188.97,75.59,3.78,94.49,2,51,40703.0,39452.0,44727.0,41379.0
2707,104,47260,189.59649350649352,189.64844155844156,0,0,Beverages,Italian,0.9997,0.05,189.6,75.84,3.792,94.8,2,52,31588.0,57134.0,42761.0,39773.375
2707,105,43505,188.32337662337662,188.37532467532466,0,0,Beverages,Italian,0.9997,0.05,188.32,75.33,3.766,94.16,2,1,47260.0,41619.0,40292.5,40167.25
2707,106,44886,189.78623376623378,189.7992207792208,0,0,Beverages,Italian,0.9999,0.01,189.79,75.91,3.796,94.89,2,2,43505.0,40703.0,40764.0,43191.25
